UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
103927001,Carrington College-Tucson,Carrington College-Tucson,AZ,"Private for-profit, 2-year",85,314,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103945001,College America-Flagstaff,Main Campus,AZ,"Private for-profit, 4-year or above",49,206,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103954001,Arizona Academy of Beauty-East,Main Campus,AZ,"Private for-profit, less-than 2-year",3,51,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
103963001,Arizona Automotive Institute,Arizona Automotive Institute,AZ,"Private for-profit, 2-year",679,47,726,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
104090001,Brookline College-Phoenix,Brookline College - Phoenix Campus,AZ,"Private for-profit, 4-year or above",208,978,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104151001,Arizona State University,Tempe Campus,AZ,"Public, 4-year or above",36401,36977,73378,0,0,6,0,3,12,95,18,6,0,0,13,1,11,17,70,16,9,0,0,15,1,10,10,98,8,0,1,1,1
104151002,Arizona State University,Downtown Phoenix Campus,AZ,"Public, 4-year or above",36401,36977,73378,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,2,5,0,0,1,1,1
104151003,Arizona State University,Polytechnic Campus,AZ,"Public, 4-year or above",36401,36977,73378,0,0,0,0,0,1,8,0,0,0,0,4,0,0,3,12,0,0,0,0,1,0,0,3,10,0,0,1,1,1
104151004,Arizona State University,West Campus,AZ,"Public, 4-year or above",36401,36977,73378,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,1,1,7,2,0,1,1,1
104160001,Arizona Western College,Main Campus,AZ,"Public, 2-year",3366,4511,7877,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
104160002,Arizona Western College,Entrepreneurial Center,AZ,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104160003,Arizona Western College,San Luis Learning Center,AZ,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104160004,Arizona Western College,Somerton Center,AZ,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104160005,Arizona Western College,Parker Learning Center,AZ,"Public, 2-year",3366,4511,7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104179001,University of Arizona,Main Campus,AZ,"Public, 4-year or above",19261,20962,40223,0,0,1,0,1,3,30,25,2,1,0,3,0,0,0,43,6,2,0,0,7,0,1,5,48,27,3,1,1,1
104188001,Southwest University of Visual Arts-Tucson,Main Campus,AZ,"Private for-profit, 4-year or above",124,144,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
104294001,Brillare Hairdressing Academy,Brillare Hairdressing Academy - Scottsdale Campus,AZ,"Private for-profit, less-than 2-year",16,150,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104294002,Brillare Hairdressing Academy,Brillare Hairdressing Academy - Phoenix Campus,AZ,"Private for-profit, less-than 2-year",16,150,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346001,Central Arizona College,Main Campus-Signal Peak,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,1,18,4,0,0,0,0,0,0,2,27,1,0,0,0,0,0,0,0,2,0,0,1,1,1
104346002,Central Arizona College,ARAVAIPA CAMPUS,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346003,Central Arizona College,SUPERSTITION MOUNTAIN CAMPUS,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
104346004,Central Arizona College,FLORENCE CENTER (ASPC),AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346005,Central Arizona College,CASA GRANDE CENTER,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
104346006,Central Arizona College,Coolidge Training & Assessment Center,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346008,Central Arizona College,Maricopa Center,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346009,Central Arizona College,San Tan Center,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346010,Central Arizona College,Corporate Center,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104346011,Central Arizona College,Saddlebrooke Center,AZ,"Public, 2-year",2557,4461,7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104364001,Brown Mackie College-Tucson,Brown Mackie College - Tucson,AZ,"Private for-profit, 4-year or above",335,449,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104391001,Charles of Italy Beauty College,Main Campus,AZ,"Private for-profit, less-than 2-year",10,68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104425001,Cochise College,Main Campus,AZ,"Public, 2-year",2062,2454,4516,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
104434001,Empire Beauty School-Flagstaff,"Empire Beauty School - Flagstaff, AZ",AZ,"Private for-profit, less-than 2-year",7,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104443001,Empire Beauty School-Chandler,"Empire Beauty School - Chandler, AZ",AZ,"Private for-profit, less-than 2-year",8,115,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104504001,Cortiva Institute-Tucson,Main Campus,AZ,"Private for-profit, less-than 2-year",36,104,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104531001,DeVry University-Arizona,Phoenix Campus,AZ,"Private for-profit, 4-year or above",967,452,1419,0,0,0,0,1,0,7,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,1,0,0,0,1,1,1
104531003,DeVry University-Arizona,Mesa Center,AZ,"Private for-profit, 4-year or above",967,452,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104531004,DeVry University-Arizona,Glendale Center,AZ,"Private for-profit, 4-year or above",967,452,1419,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
104568001,Avalon School of Cosmetology-Mesa,Avalon School of Cosmetology (Mesa),AZ,"Private for-profit, less-than 2-year",24,288,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104577001,Eastern Arizona College,Main Campus,AZ,"Public, 2-year",2840,3595,6435,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,1,1,1
104586001,Embry-Riddle Aeronautical University-Prescott,Main Campus,AZ,"Private nonprofit, 4-year or above",1404,320,1724,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,9,0,0,1,1,1
104665001,Frank Lloyd Wright School of Architecture,Taliesin West,AZ,"Private nonprofit, 4-year or above",10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104665002,Frank Lloyd Wright School of Architecture,Taliesin East,WI,"Private nonprofit, 4-year or above",10,7,17,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
104708001,Glendale Community College,Main Campus,AZ,"Public, 2-year",9884,11477,21361,0,0,0,0,0,1,2,6,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,1,1,2,0,1,1,1
104708002,Glendale Community College,North Campus,AZ,"Public, 2-year",9884,11477,21361,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
104717001,Grand Canyon University,Grand Canyon University,AZ,"Private for-profit, 4-year or above",11821,36829,48650,0,0,0,0,1,4,17,2,0,0,0,2,0,0,0,9,0,0,0,0,2,0,0,0,12,0,0,1,1,1
104805001,Anthem College-Phoenix,Anthem College - Phoenix,AZ,"Private for-profit, 4-year or above",365,1491,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104911001,International Academy of Hair Design,Main Campus,AZ,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104911002,International Academy of Hair Design,International Academy of Beauty,AZ,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104911003,International Academy of Hair Design,International Academy of Hair Design #12,AZ,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104911004,International Academy of Hair Design,International Academy of Hair Design #10,AZ,"Private for-profit, less-than 2-year",9,219,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105118001,Kaplan College-Phoenix,Main Campus,AZ,"Private for-profit, 2-year",88,331,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
105145001,Gateway Community College,Main Campus,AZ,"Public, 2-year",3203,3517,6720,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1
105154001,Mesa Community College,Mesa Community College,AZ,"Public, 2-year",12072,12952,25024,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,2,2,0,1,1,1
105154002,Mesa Community College,Red Mountain Campus,AZ,"Public, 2-year",12072,12952,25024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105154003,Mesa Community College,Downtown Center,AZ,"Public, 2-year",12072,12952,25024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105163001,ITT Technical Institute-Tucson,Main Campus,AZ,"Private for-profit, 4-year or above",382,78,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
105172001,ITT Technical Institute-Tempe,Main Campus,AZ,"Private for-profit, 4-year or above",462,113,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105206001,Mohave Community College,Neal Campus - Kingman,AZ,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105206002,Mohave Community College,Lake Havasu City Campus,AZ,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
105206003,Mohave Community College,Bullhead City Campus,AZ,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105206004,Mohave Community College,North Mohave Campus,AZ,"Public, 2-year",1845,3375,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105215001,Universal Technical Institute-Motorcycle Mechanics Institute Division,Universal Technical Institute-Motorcycle Mechanics Institute Division,AZ,"Private for-profit, 2-year",2474,120,2594,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1
105297001,Dine College,Main Campus,AZ,"Public, 4-year or above",621,1349,1970,0,0,1,0,0,9,8,1,0,0,0,2,0,0,10,2,0,0,0,0,0,0,0,7,0,0,0,1,1,1
105297002,Dine College,Shiprock,NM,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105297003,Dine College,Crownpoint,NM,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105297004,Dine College,Window Rock,AZ,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105297005,Dine College,Chinle,AZ,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105297007,Dine College,Tuba City,AZ,"Public, 4-year or above",621,1349,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105330001,Northern Arizona University,Main Campus,AZ,"Public, 4-year or above",10529,15462,25991,0,0,7,0,2,4,18,2,1,0,0,13,0,3,5,35,2,1,0,0,16,0,1,1,51,2,2,1,1,1
105330002,Northern Arizona University,Apache Junction Campus,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1
105330003,Northern Arizona University,NAU- Chandler-Gilbert,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330005,Northern Arizona University,NAU - Mesa,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330006,Northern Arizona University,NAU - West Valley,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1
105330007,Northern Arizona University,NAU - Glendale,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330009,Northern Arizona University,NAU - Kingman,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330010,Northern Arizona University,NAU - North Valley,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330011,Northern Arizona University,NAU - Paradise Valley,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1
105330012,Northern Arizona University,NAU - Phoenix,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,4,7,0,0,0,1
105330013,Northern Arizona University,Scottsdale Community College,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,0,0,0,1
105330014,Northern Arizona University,NAU - Show Low,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,1,0,0,0,1
105330015,Northern Arizona University,Signal Peak Campus,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330016,Northern Arizona University,South Mountain Community College,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330017,Northern Arizona University,NAU - Thatcher Campus,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330018,Northern Arizona University,NAU - Tucson Campus,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330019,Northern Arizona University,NAU - Prescott,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,0,0,0,0,1
105330020,Northern Arizona University,NAU  - Yavapai Campus,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105330021,Northern Arizona University,NAU- Yuma,AZ,"Public, 4-year or above",10529,15462,25991,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1
105349001,Northland Pioneer College,Main Campus - Painted Desert - PDC,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
105349002,Northland Pioneer College,Little Colorado Campus - LCC,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
105349003,Northland Pioneer College,Silver Creek Campus - SCC,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105349004,Northland Pioneer College,White Mountain Campus - WMC,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,5,1,0,1,1,1
105349006,Northland Pioneer College,Hopi Center,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105349007,Northland Pioneer College,Kayenta Center,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105349008,Northland Pioneer College,Springerville/Eagar Center,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105349009,Northland Pioneer College,St. Johns Center,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105349010,Northland Pioneer College,Whiteriver Center,AZ,"Public, 2-year",1497,2221,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
105367001,Ottawa University-Phoenix,Arizona Phoenix Campus,AZ,"Private nonprofit, 4-year or above",197,541,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105367002,Ottawa University-Phoenix,Ottawa University - Chandler,AZ,"Private nonprofit, 4-year or above",197,541,738,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105428001,Phoenix College,Phoenix College,AZ,"Public, 2-year",4676,7552,12228,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,2,4,7,0,1,1,1
105428002,Phoenix College,Phoenix College Downtown,AZ,"Public, 2-year",4676,7552,12228,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
105482001,Cortiva Institute-Scottsdale,Cortiva Institute-Scottsdale,AZ,"Private for-profit, less-than 2-year",36,79,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105516001,University of Phoenix-Phoenix Campus,Phoenix Main Campus,AZ,"Private for-profit, 4-year or above",2378,3158,5536,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
105516002,University of Phoenix-Phoenix Campus,Northwest Campus-Phoenix,AZ,"Private for-profit, 4-year or above",2378,3158,5536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
105516004,University of Phoenix-Phoenix Campus,Mesa Campus,AZ,"Private for-profit, 4-year or above",2378,3158,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105516007,University of Phoenix-Phoenix Campus,Chandler Campus,AZ,"Private for-profit, 4-year or above",2378,3158,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105516008,University of Phoenix-Phoenix Campus,West Valley Campus,AZ,"Private for-profit, 4-year or above",2378,3158,5536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105525001,Pima Community College,West Campus,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,3,0,1,1,1
105525002,Pima Community College,Downtown Campus,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,1,6,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,2,5,0,1,1,1
105525003,Pima Community College,District Office,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105525004,Pima Community College,Community Campus,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105525005,Pima Community College,East Campus,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1
105525006,Pima Community College,Desert Vista Campus,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,1,0,0,0,1,1,1
105525008,Pima Community College,Northwest Campus,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
105525010,Pima Community College,El Rio Adult Education Center,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105525011,Pima Community College,El Pueblo Adult Education Center,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
105525015,Pima Community College,Aviation Technology Center,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105525016,Pima Community College,Public Safety and Emergency Services Institute,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105525017,Pima Community College,Maintenance,AZ,"Public, 2-year",15341,17647,32988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105534001,Pima Medical Institute-Tucson,Tucson Campus,AZ,"Private for-profit, 4-year or above",494,1317,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105543001,Pima Medical Institute-Albuquerque,Albuquerque Campus,NM,"Private for-profit, 2-year",185,757,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
105589001,Prescott College,Prescott College,AZ,"Private nonprofit, 4-year or above",400,665,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1
105659001,Refrigeration School Inc,Main Campus,AZ,"Private for-profit, 2-year",620,12,632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668001,Rio Salado College,Main Campus-Tempe,AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668002,Rio Salado College,"Rio Salado College, Lifelong Learning Center",AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668003,Rio Salado College,"Rio Salado College, Dental Hygiene Center",AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668004,Rio Salado College,"Rio Salado College, Communiversity@Surprise",AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668005,Rio Salado College,Rio Salado College - Avondale,AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668006,Rio Salado College,Rio Salado College - Downtown,AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668008,Rio Salado College,Rio Salado College - East Valley-Stapley,AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
105668009,Rio Salado College,Rio Salado College - Luke Air Force Base,AZ,"Public, 2-year",8999,15343,24342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
